latitude;longitude;band1;band2;band3;band4;band5;band6;band7;Value
-8715600;270000;3317.90495867769;4390.43388429752;3508.9173553719;3504.26446280992;4051.2520661157;2851.40495867769;1696.40495867769;196.246646228167
-8670600;136800;3584.28138528139;4678.50649350649;3772.11688311688;3732.82683982684;4624.5974025974;3275.26406926407;1990.02597402597;205.205645339982
-8688600;247050;3277.6015936255;4474.29083665339;3458.9203187251;3453.8406374502;4278.96414342629;3067.07171314741;1825.45418326693;195.160014264771
-8559450;174150;3520.38190954774;4365.89949748744;3729.14070351759;3626.10552763819;4160.01005025126;2949.38693467337;1798.99497487437;215.934805686098
-8686800;256050;3462.18;4624.22;3659.544;3638.092;4482.472;3186.552;1901.608;195.808858582759
-8711100;154350;3318.53246753247;4314.90043290043;3550.65367965368;3485.64069264069;4154.04329004329;3186.4329004329;1949.56277056277;194.993788771521
-8635500;215550;3464.02702702703;4659.138996139;3623.87644787645;3634.36293436293;4515.81081081081;3182.62934362934;1867.14285714286;196.339224757752
-8669700;127800;2532.95081967213;4272.06557377049;2664.3893442623;2706;4219.05737704918;2953.88114754098;1707.26229508197;198.947461342043
-8633700;156600;2391.53146853147;3838.1048951049;2471.61888111888;2532.4965034965;3872.1048951049;2761.55944055944;1591.3986013986;201.669654911068
-8634600;189450;3695.21115537849;5046.58167330677;3822.91235059761;3871.09163346614;4888.72908366534;3533.01195219124;2067.18326693227;198.739682396289
-8790300;183150;3219.76293103448;4472.31034482759;3347.75862068966;3390.4224137931;4293.77586206897;3213.14655172414;2037.73706896552;197.517529824788
-8620200;64800;3548.44696969697;4246.91666666667;3750.54545454545;3629.93939393939;3934.62121212121;2898.28787878788;1754.24242424242;209.489806429942
-8707050;252000;3337.09274193548;4734.08467741936;3568.47983870968;3534.36693548387;4432.34677419355;3162.93548387097;1865.14112903226;195.262575094235
-8719650;260100;3613.33469387755;4918.29387755102;3836.00816326531;3806.48979591837;4553.55510204082;3298.35102040816;1935.09387755102;195.205301915337
-8593650;40500;2540.46411483254;4168.74641148325;2697.08133971292;2711.52153110048;4054.11961722488;2742.22488038278;1631.83732057416;203.081252581577
-8734950;249300;3643.76211453745;4968.64317180617;3888.26431718062;3841.00440528634;4719.1718061674;3329.8986784141;1952.48017621145;196.198031964213
-8617050;194400;3573.27099236641;4737.12213740458;3670.1641221374;3714.85496183206;4528.95038167939;3300.62213740458;1967.29770992366;196.754857265363
-8702550;170550;3287.65020576132;4441.11111111111;3456.53086419753;3454.39917695473;4288.10288065844;3244.32510288066;1985.95061728395;195.193066062477
-8608950;42750;2856.70053475936;4364.29411764706;3048.22459893048;3027.58823529412;4129.88770053476;2866.6256684492;1674.33155080214;195.66402080191
-8596800;100800;3770.54054054054;4445.27702702703;4022.2972972973;3869.63513513513;4290.35810810811;3027.18918918919;1844.37837837838;220.628320343158
-8624250;231300;3593.316;4589.832;3750.124;3727.092;4416.492;3176.16;1883.616;197.805524114667
-8622900;80550;3588.7701863354;4609.21739130435;3773.36645962733;3708.24223602484;4429.73913043478;3027.88819875776;1825.49068322981;226.735709553312
-8655750;224100;3380.67193675889;4430.33201581028;3559.83003952569;3542.10276679842;4331.75098814229;3108.93280632411;1858.92885375494;195.371956393907
-8735850;282600;3273.34632034632;4094.25974025974;3473.35930735931;3453.57575757576;3897.63203463203;2794.86147186147;1724.77922077922;197.138438073172
-8610750;48600;3911.54545454545;4903.32467532467;4079.88311688312;4048.05844155844;4682.32467532467;3403.79220779221;2112.66233766234;200.924047287398
-8678700;202500;3170.77826086957;4260.14347826087;3370.01304347826;3337.62173913043;4156.74347826087;3062.61739130435;1857.51739130435;195.512459454215
-8589600;167400;2376.56204379562;3923.75547445255;2456.96350364964;2513.41240875912;4026.56204379562;2814.78832116788;1635.93065693431;224.901451506972
-8642700;105300;3211.64224137931;4998.50862068965;3314.90517241379;3373.81034482759;4803.7025862069;3384.03879310345;2091.51724137931;219.26109479033
-8571150;149400;3334.03703703704;4513.66666666667;3496.2962962963;3465.93518518519;4374.3287037037;3104.21296296296;1896.42592592593;209.997558211989
-8752500;180450;3266.68803418803;5003.43162393162;3484.81623931624;3482.66239316239;4726.74786324786;3470.45726495727;2087.82051282051;195.713159476227
-8675550;192150;3626.40677966102;4548.28813559322;3801.25;3787.46186440678;4345.3220338983;3290.54237288136;1993.58474576271;194.826110550986
-8618400;124200;2854.94594594595;4346.80694980695;2879.00386100386;2980.99613899614;4363.76447876448;3213.58687258687;1971.72200772201;222.812247224329
-8723700;238950;3451.5625;4847.37083333333;3685.0625;3651.07083333333;4684.025;3245.8;1918.2875;198.943642660325
-8578800;77400;2963.73658536585;4325.23902439024;3154.45365853659;3132.05365853659;4163.9756097561;2877.56585365854;1726.22926829268;197.425810415293
-8721900;288000;3353.71232876712;4152.28767123288;3551.68949771689;3543.48401826484;3837.67123287671;2800.26940639269;1724.18264840183;196.992074619311
-8605350;61650;3783.00699300699;4894.61538461538;4016.39160839161;3949.46853146853;4557.94405594406;3277.2027972028;1944.86713286713;196.082384610556
-8729100;165150;3470.02928870293;4682.56485355649;3709.9079497908;3644.22175732218;4598.67782426778;3456.36820083682;2139.03765690377;196.302480251536
