latitude;longitude;band1;band2;band3;band4;band5;band6;band7;Value
-8729550;241650;3278.51111111111;4781.99111111111;3467.51111111111;3468.67555555556;4640.49333333333;3267.44;1961.67555555556;198.997048235123
-8723700;290250;2859.96581196581;3465.4358974359;2982.08547008547;3030.15811965812;3374.58547008547;2483.23931623932;1604.67094017094;201.329089891288
-8671500;151650;4352.49707602339;5218.09941520468;4504.44444444444;4505.23976608187;5099.84210526316;3655.56140350877;2241.98245614035;201.21079062866
-8643600;135450;2994.14583333333;4374.97916666667;3028.34583333333;3105.83333333333;4580.98333333333;3282.125;2067.14166666667;238.811547569443
-8653950;141750;3665.09268292683;4759.15121951219;3786.55609756098;3803.66829268293;4730.15121951219;3417.7756097561;2143.26341463415;215.877148854005
-8563500;175950;2981.92272727273;4239.02272727273;3076.46818181818;3107.18181818182;4334.54545454545;3053.40909090909;1862.30454545455;232.410898796591
-8625600;75150;3166.07594936709;4312.24050632911;3334.94303797468;3287.70253164557;4356.55063291139;2932.77215189873;1811.26582278481;239.56482542145
-8667000;259650;3085.87447698745;4277.78242677824;3236.46025104602;3256.53138075314;4331.25941422594;3112.96652719665;1941.69874476987;206.688472645228
-8614800;134100;3439.62427745665;4326.92485549133;3558.39884393064;3531.19653179191;4356.95375722543;3068.90173410405;1939.68786127168;238.090631602475
-8661150;216900;3632.41441441441;4541.70720720721;3802.86036036036;3784.5;4571.16666666667;3394.40540540541;2172.06306306306;203.245505537339
-8618850;55800;3906.78301886792;4788.66981132075;4111.07547169811;4042.56603773585;4510.19811320755;3227.99056603774;1981.08490566038;200.959642656903
-8713800;229050;3197.75298804781;4720.95219123506;3409.11155378486;3391.43426294821;4609;3194.17131474104;1925.36653386454;201.239861731804
-8676900;205200;3199.97881355932;4309.62711864407;3353.41101694915;3361.28813559322;4402.75;3180.44491525424;1965.45762711864;203.389089534769
-8576100;189900;3251.7552742616;4455.06751054852;3321.805907173;3360.18987341772;4649;3306.81434599156;2057.45147679325;239.943868679918
-8739900;205200;3241.58775510204;4470.28163265306;3407.33469387755;3415.69795918367;4437.93469387755;3243.91428571429;2079.1306122449;201.608507119075
-8589600;145800;3044.17916666667;4297.8625;3093.42916666667;3144.17083333333;4517.05;3245.725;2015.1875;239.342142560591
-8721450;156150;3195.24463519313;4271.96995708154;3415.95708154506;3368.31759656652;4272.5364806867;3241.82832618026;2045.21888412017;197.596451737732
-8718300;175950;3290.41276595745;4483.05531914894;3502.91063829787;3462.13191489362;4509.22127659574;3288.34468085106;2051.47234042553;199.982007944282
-8705700;172800;3033.8275862069;4250.57327586207;3193.28879310345;3206.09051724138;4234.43965517241;3126.17672413793;1942.81034482759;200.528619757878
-8722350;121500;3465.49561403509;4562.99561403509;3646.45614035088;3628.98245614035;4512.59649122807;3328.69298245614;2040.15350877193;196.038725878561
-8569800;165150;2930.3738317757;4263.23364485981;3052.78037383178;3067.92990654206;4213.78037383178;2944.76168224299;1773.78037383178;214.406015879016
-8735850;208350;3357.63562753036;4658.61133603239;3546.81376518219;3531.72469635628;4575.8947368421;3386.43319838057;2118.1012145749;199.047361895567
-8635500;142200;2388.81318681319;3898.85347985348;2437.10989010989;2501.75091575092;4121.79487179487;2903.61904761905;1759.01465201465;240.427257781673
-8598150;85050;3807.35820895522;4726.40298507463;4022.94776119403;3946.30597014925;4613.64925373134;3311.9776119403;2094.27611940298;207.388554485395
-8594100;155250;2387.89010989011;3757.17216117216;2364.53113553114;2460.10256410256;4130.86813186813;3109.31501831502;1911.42857142857;239.552530943708
-8709300;190350;3248.36885245902;4450.18032786885;3417.97540983607;3424.30327868852;4460.0737704918;3250.54508196721;2025.72540983607;199.989462591577
-8628300;161100;2305.89323843416;3580.42348754448;2305.92170818505;2398.29537366548;3994.16370106762;2982.5871886121;1871.20640569395;236.779545974872
