latitude;longitude;band1;band2;band3;band4;band5;band6;band7;Value
-8774100;167850;3264.34893617021;4217.46808510638;3431.96595744681;3420.2170212766;4123.51489361702;3192.11063829787;2033.82127659574;197.150236244881
-8637300;78300;3254.14427860697;4604.69651741294;3409.38308457711;3375.86567164179;4398.37313432836;3091.17412935323;1895.55721393035;224.999062986382
-8606700;88650;2884.8488372093;4257.62790697674;3043.4011627907;3037.79651162791;4091.92441860465;2795.28488372093;1649.99418604651;199.924675233852
-8628300;205650;2487.94139194139;4130.42857142857;2617.21978021978;2651.60073260073;3950.20512820513;2818.81684981685;1631.32234432234;195.032214755329
-8733600;270000;3610.88265306122;4442.87755102041;3813.4693877551;3771.09693877551;4040.88265306122;3097.90306122449;1888.30102040816;194.357345631731
-8609850;131400;3703.76878612717;4714.19075144509;3849.39884393064;3806.53179190751;4581.01734104046;3433.32947976879;2172.28323699422;219.700863369306
-8683200;165600;3266.97196261682;4465.04672897196;3426.35514018692;3425.39252336449;4120.92056074766;3143.29439252336;1878.64485981308;194.673390167572
-8642700;142200;2311.62213740458;3997.81297709924;2417.45801526718;2468.87404580153;4045.88549618321;2843.37022900763;1675.14503816794;211.791825983841
-8668800;125100;3164.21052631579;4629.91902834008;3250.77327935223;3307.55465587045;4519.77732793522;3290.36842105263;1991.995951417;203.345999769571
-8649000;220950;4027.0597826087;4871.63043478261;4182.80434782609;4157.72282608696;4571.94565217391;3372.19565217391;2015.47826086957;196.162310981118
-8699400;137700;4629.45512820513;5344.26923076923;4807.66666666667;4768.46153846154;4860.53205128205;3616.69871794872;2156.95512820513;181.641813950702
-8711100;156600;3654.33333333333;4637.98484848485;3860.42424242424;3818.38888888889;4349.75757575758;3321.23232323232;2006.65151515152;194.591068092408
-8602650;45900;3128.00520833333;4397.1875;3357.91145833333;3293.11979166667;4130.36458333333;2990.921875;1835.55208333333;197.067071280734
