latitude;longitude;band1;band2;band3;band4;band5;band6;band7;Value
-8584200;153000;2476.29319371728;3932.14136125654;2542.61256544503;2576.30366492147;4135.96335078534;2990.25654450262;1778.46073298429;239.719540721124
-8675100;169200;2884.05789473684;4276.33157894737;3048.96315789474;3052.53684210526;4241.75789473684;3059.41578947368;1846.77368421053;196.093818019685
-8622450;116550;2931.99425287356;3869.8275862069;3009.71264367816;2996.94252873563;4096.51724137931;3155.29885057471;1974.55747126437;236.231416326865
-8675550;267300;2800.36756756757;4242.38918918919;2955.5027027027;2979.03243243243;4175.17837837838;2909.99459459459;1730.05945945946;196.342730296018
-8687700;207900;2912.83422459893;4277.86631016043;3046.46524064171;3080.59893048128;4233.51871657754;3015.44919786096;1838.30481283422;198.454540378034
-8626500;168750;2213.01507537688;3497.58793969849;2151.3567839196;2254.17085427136;3905.05025125628;3045.76381909548;1784.18592964824;237.812359765183
-8617500;159300;2573.71957671958;3929.59259259259;2575.24867724868;2658.65608465608;4129.29100529101;3070.26984126984;1906.17989417989;237.159112402982
-8748000;249750;3184.35428571429;4587.21714285714;3375.02857142857;3363.76571428571;4467.04571428571;3105.37142857143;1860.04;197.384316007094
-8644500;230400;3921.46405228758;5027.07843137255;4087.32026143791;4081.24836601307;4892.80392156863;3549.26797385621;2122.54248366013;199.217373770219
-8611650;220500;2293.77184466019;4024.90291262136;2335.16504854369;2438.67475728155;4206.52427184466;2929.96116504854;1670.04368932039;229.378331082448
-8582400;166950;2323.5;4044.73655913978;2391.63978494624;2429.27956989247;4161.31182795699;2948.29569892473;1774.87096774194;243.224905606071
-8644050;101250;3665.99253731343;5132.20895522388;3857.24626865672;3813.35820895522;5082.89552238806;3628.57462686567;2275.26119402985;231.033917053088
-8598600;58500;3095.69;4388.17;3303.12;3257.87;4366.4;3212.04;1996.98;207.752813279671
-8657550;188100;3195.14124293785;4278.36723163842;3373.57627118644;3344.28813559322;4296.80790960452;3150.20338983051;1946.25988700565;198.94703582992
-8761950;187200;2883.19892473118;4680.73655913978;3040.17741935484;3079.37096774194;4555.88172043011;3201.95698924731;1931.15591397849;199.706192172466
-8703450;204300;2687.75789473684;4276.7;2824.28421052632;2868.24210526316;4191.03157894737;2948.61052631579;1752.34736842105;196.070639839597
-8722350;166950;2852.83243243243;4219.96756756757;3020.4972972973;3018.37837837838;4174.02162162162;3035.56756756757;1828.93513513514;195.560855134642
-8646750;206100;2263.30097087379;4161.85436893204;2412.90291262136;2459.79126213592;4172.26699029126;2825.72330097087;1572.61165048544;200.917684937074
-8655300;121500;2748.21794871795;3982.14102564103;2823.75641025641;2831.97435897436;4133.04487179487;2983.85256410256;1891.07692307692;238.130319280284
-8575650;155250;2710.32258064516;3898.38709677419;2816.58602150538;2799.5376344086;4054.31720430108;2951.51075268817;1814.58602150538;236.379176741548
-8744400;138600;2794.28723404255;4193.51595744681;2947.64361702128;2959.60638297872;4148.06382978723;3058.61170212766;1870.26063829787;196.724639560791
-8653950;130050;3191.37888198758;4204.8198757764;3264.26708074534;3254.7701863354;4448.39130434783;3371.17391304348;2160.09937888199;239.732520224635
-8705700;139950;3397.09493670886;4465.03797468354;3522.3417721519;3541.58227848101;4412.75949367089;3234.86708860759;1981.44303797468;197.483762145103
-8696250;258750;2630.54787234043;4413.52127659574;2775.90425531915;2817.29787234043;4344.17021276596;2979.91489361702;1739.28191489362;199.687442947985
-8622900;49500;4191.0701754386;4955.80701754386;4428.33333333333;4314.59649122807;4858.98245614035;3528.15789473684;2223.70175438596;214.016175007677
-8676450;99450;3353.75555555556;4128.34074074074;3384.82222222222;3378.51111111111;4418.15555555556;3376.6962962963;2159.21481481481;248.809873966295
-8776800;173250;2820.21538461538;3889.58974358974;2960.78461538462;2980.78461538462;3846.62051282051;2847.56923076923;1822.04102564103;198.829720730729
-8588700;170100;2731.01047120419;4203.48691099476;2781.41884816754;2837.48167539267;4322.03664921466;3128.85863874346;1938.65968586387;240.573909890768
-8591400;169200;2336.52040816327;3877.66326530612;2353.25;2435.69897959184;4037.85714285714;2878.26530612245;1740.76530612245;240.662895347194
-8682300;196650;2833.85789473684;4111.35789473684;2983.18421052632;2996.03684210526;4083.3;2962.53684210526;1791.23157894737;196.205937902878
-8730900;238500;2997.64893617021;4475.13829787234;3169.39361702128;3165.64361702128;4316.80319148936;2965.38829787234;1734.67553191489;199.297781033596
-8611200;148950;2287.42408376963;4006.39267015707;2321.83246073298;2406.46596858639;4087.97905759162;2921.06806282723;1760.57068062827;237.049696762044
-8715600;190800;2921.54591836735;4513.35204081633;3082.22448979592;3103.91836734694;4413.34693877551;3142.16326530612;1881.13265306122;195.708461874831
-8747550;272700;2267.12903225806;2396.18817204301;2483.18817204301;2432.74731182796;2371.54838709677;1847.0376344086;1251.4623655914;200.845830852107
-8701650;226350;2877.62765957447;4554.56382978723;3021.62234042553;3069.73936170213;4426.27127659574;3065.90425531915;1798.03723404255;197.61942472368
-8672850;219150;2857.7641025641;4167.24615384615;3003.11282051282;3031.84102564103;4100.66153846154;2974.22051282051;1793.54871794872;195.664642089028
-8581050;89100;4469.32835820896;5157.34328358209;4718.61194029851;4610.29850746269;4991.88059701493;3691.29850746269;2319.71641791045;199.122169558514
-8568450;178650;2862.05056179775;4090.12921348315;2937.77528089888;2952.14606741573;4294.30898876405;3208.83707865169;2027.85393258427;239.013956400352
-8613450;54450;3728.69444444444;4754.98611111111;3943.94444444444;3871.76388888889;4690.81944444444;3481.90277777778;2191.70833333333;202.189987163696
-8613000;78300;4290.74137931035;4839.53448275862;4571.22413793103;4391.81034482759;4700.86206896552;3316.65517241379;2013.94827586207;221.565459397828
-8678700;157950;3219.90804597701;4299.89655172414;3415.87356321839;3369.02873563218;4225.63793103448;3047.16091954023;1861.63218390805;197.769385497957
-8626950;198900;2688.05789473684;4150.50526315789;2765.42105263158;2820.60526315789;4181.91578947368;3036.17894736842;1869.95263157895;219.28957628928
-8621550;103500;3429.82142857143;4531.03571428571;3633.36428571429;3553.26428571429;4454.69285714286;3216.93571428571;2020.55;219.579468786334
-8637300;169200;2730.13068181818;4163.35795454545;2815.56818181818;2845.73863636364;4289.86363636364;3041.71022727273;1881.57954545455;238.606038018018
-8708850;239850;2932.0447761194;4544.66666666667;3098.64179104478;3113.96019900498;4435.29353233831;3051.10945273632;1775.50746268657;198.833098546671
-8666100;121050;3011.70689655172;4279.85057471264;3099.51724137931;3117.82183908046;4439.11494252874;3262.52298850575;2057.8275862069;237.099628986633
-8743500;233550;3207.16853932584;4767.75842696629;3391.85393258427;3389.40449438202;4573.87078651685;3192.39887640449;1920.96629213483;198.959651055848
-8671050;233100;2852.59677419355;4094.52150537634;2998.48387096774;3016.80107526882;4063.1935483871;2937.81720430108;1806.74193548387;197.537905982804
-8571600;157050;3255.41176470588;4357.6;3432.81176470588;3374.01764705882;4335.42941176471;3136.70588235294;1943.7;220.326628094465
-8631450;216900;2734.79381443299;4173.09793814433;2846.25773195876;2879.47422680412;4122.84020618557;2962.75257731959;1763.69587628866;199.669643333395
-8667900;269550;2983.02702702703;4192.77297297297;3123.68108108108;3143.05945945946;4132.12432432432;2927.28108108108;1762.51351351351;195.400844578419
-8628750;127350;2936.36994219653;4312.98843930636;2973.42774566474;3034.63005780347;4540.3063583815;3395.12138728324;2114.93641618497;239.217074030329
-8595450;130950;3624.52586206897;4770.65517241379;3852.56034482759;3737.3275862069;4678.4224137931;3318.81034482759;2051.66379310345;228.981634473546
-8646300;95400;3575.86184210526;4962.17105263158;3692.19078947368;3705.15131578947;5032.74342105263;3730.03947368421;2426.29605263158;245.248716749837
-8683650;127800;2982.94219653179;4282.78034682081;3124.09826589595;3114.21965317919;4283.15606936416;3035.95375722543;1878.32369942197;225.263969278208
-8631450;90000;3433.2;4765.59230769231;3617.20769230769;3578.42307692308;4655.53076923077;3324.49230769231;2105.43076923077;219.287596619071
-8668800;189450;3593.78947368421;4582.41520467836;3744.74269005848;3738.43274853801;4554.07602339181;3469.95906432749;2193.09941520468;200.949877864592
-8680500;163800;3120.57142857143;4494.5291005291;3294.20634920635;3294.51322751323;4406.78306878307;3142.12169312169;1875.00529100529;196.119745378537
-8660700;217350;3293.27071823204;4419.23204419889;3419.18232044199;3442.18232044199;4352.11602209945;3187.74585635359;1969.73480662983;198.397760389639
-8714250;215550;2862.40217391304;4536.88043478261;3055.44565217391;3056.07065217391;4369;2988.3152173913;1767.32065217391;196.854732201575
-8718300;196650;2677.5;3879.52577319588;2827.74226804124;2840.04639175258;3847.87628865979;2791.88144329897;1720.90206185567;197.39216815358
-8690850;269100;2799.69565217391;4413.34782608696;2934.67934782609;2979.40760869565;4343.8097826087;3000.14130434783;1781.46739130435;200.470010740513
-8703900;117900;3209.5652173913;4699.02717391304;3388.51630434783;3388.21195652174;4563.09782608696;3198.14673913043;1870.40217391304;199.013581404924
-8611650;149400;2314.25789473684;4037.58421052632;2346.59473684211;2433.86842105263;4146.85263157895;2940.25789473684;1770.42105263158;239.194777189485
-8694000;235350;2635.47222222222;4135.1;2748.63888888889;2800.73888888889;4069.89444444444;2898.39444444444;1743.3;198.164764426843
-8628300;218250;2967.21164021164;4179.17989417989;3064.49206349206;3087.85185185185;4193.85714285714;3076.28571428571;1920.78835978836;219.163451326388
-8729100;292050;2435.56684491979;2376.76470588235;2591.62032085561;2584.11764705882;2339.11229946524;1840.8449197861;1224.55080213904;201.395093201236
-8593650;79650;3798.17857142857;4664.7380952381;3988.20238095238;3932.16666666667;4565.17857142857;3357.54761904762;2137.27380952381;202.756284579517
-8643150;191250;3606.63225806452;4954.49677419355;3741.90967741935;3760.09032258065;4915.8;3609.14193548387;2159.07741935484;204.1197876558
-8633700;102150;3433.94482758621;4840.84827586207;3583.72413793103;3567.74482758621;4764.52413793103;3483.81379310345;2223.67586206897;226.611561958081
-8605350;118350;3415.20945945946;4823.04054054054;3560.72972972973;3549.82432432432;4777.5945945946;3320.50675675676;2025.06756756757;236.070076781287
-8678250;175050;2945.63333333333;4241.26666666667;3082.93888888889;3102.54444444444;4178.05;3027.73888888889;1829.61666666667;196.598238908418
-8671500;139050;2979.26470588235;4452.86470588235;3141.28823529412;3131.59411764706;4440.28235294118;3087.75882352941;1866.15294117647;219.002522183629
-8611200;77850;4546.95238095238;5064.71428571429;4822.93650793651;4636.07936507936;4819.53968253968;3434.84126984127;2065.47619047619;219.769087728382
-8556750;174150;4253.73333333333;4718.4;4465.41904761905;4306.98095238095;4666.71428571429;3384.89523809524;2063.48571428571;229.994598754854
-8739900;135000;2943.8167539267;4182.60209424084;3146.35078534031;3110.6335078534;4116.80104712042;3044.8219895288;1842.99476439791;198.470370193248
-8656650;177300;3982.75625;4940.175;4130.0125;4114.13125;4838.96875;3618.05;2239.06875;199.707599701174
-8606250;67050;4214.16949152542;4999.71186440678;4413.25423728814;4344.71186440678;4963.18644067797;3674.79661016949;2371.83050847458;213.404126715079
-8586000;122400;3854.60869565217;4276.11594202899;4083.86956521739;3961.39855072464;4234.46376811594;3244.07971014493;2104.6231884058;199.920675310018
-8637300;176850;3475.94701986755;4501.72847682119;3582.41059602649;3576.06622516556;4554.47682119205;3368.20529801324;2135.41059602649;234.057171095166
-8705700;196650;2714.53684210526;4262.33157894737;2837.77894736842;2886.68421052632;4155.27894736842;2935.08421052632;1724.52631578947;195.427872592953
-8626500;160200;2253.81;3610.105;2248.37;2340.895;3889.93;2956.935;1763.62;231.006219556719
-8617500;176850;1731.15533980583;2844.27669902913;1623.38834951456;1741.72330097087;3315.58737864078;2834.35922330097;1740.84951456311;232.418101582413
-8772300;185400;2909.70588235294;4637;3078.3743315508;3108.60962566845;4457.87165775401;3183.94117647059;1913.91978609626;195.096062743975
-8618850;232200;3229.77595628415;4367.64480874317;3334.1912568306;3349.49180327869;4337.67213114754;3150.43715846995;1909.90163934426;211.329807444373
-8683200;281700;2851.24725274725;4338.31868131868;2998.95054945055;3036.92307692308;4205.01648351648;2826.04945054945;1665.31318681319;199.356202840694
-8666100;110700;3412.38461538462;4397.1858974359;3501.78846153846;3488.26923076923;4639.40384615385;3470.33333333333;2213.34615384615;253.707304564295
-8680050;134100;2812.92696629213;4176.41011235955;2931.38202247191;2953.80898876404;4197.3202247191;3020.2191011236;1878.64606741573;214.712032303808
-8605800;102150;4189.3220338983;4946.01694915254;4435.15254237288;4304.64406779661;4833.08474576271;3417.8813559322;2102.86440677966;221.851379369613
-8667450;251550;2710.57653061224;4003.88265306122;2846.52040816327;2875.01530612245;3972.08163265306;2830.27040816327;1703.97448979592;197.389352461293
-8763300;195750;2917.34682080925;3691.04046242775;3096.32947976879;3067.42774566474;3603.58959537572;2707.19653179191;1754.84393063584;198.196092152621
-8728650;257400;3089.47802197802;4593.17582417582;3295.54945054945;3269.17582417582;4435.57692307692;2981.74175824176;1754.14285714286;202.765171135475
-8665200;211500;3413.46111111111;4382.91111111111;3521.69444444444;3545.42222222222;4311.11111111111;3237.66111111111;2008.37222222222;197.735642128316
-8645400;229950;4049.21705426357;4995.51937984496;4253.3023255814;4190.24031007752;4843.35658914729;3602.56589147287;2203.79069767442;198.006629627454
-8667450;115200;2596.58787878788;3988.04848484848;2651.01818181818;2692.87272727273;4197.64242424242;3045.07878787879;1869.13939393939;241.761528015092
-8698050;239400;2721.92146596859;4513.65445026178;2842.21465968586;2908.13089005236;4369.89005235602;3065.97382198953;1809.68062827225;197.06029025227
-8759700;186750;2850.34759358289;4648.60427807487;3026.54010695187;3054.85561497326;4508.47593582888;3150.77005347594;1876.20855614973;197.709567855056
-8757900;229050;2556.40331491713;3375.27624309392;2727.96685082873;2715.37016574586;3320.72375690608;2487.91712707182;1603.90607734807;196.422658234059
-8680500;277200;2847.2808988764;4312.87078651685;2964.64606741573;3027.18539325843;4178.28651685393;2837.44382022472;1670.05056179775;199.665024344384
-8598600;111600;4103.52941176471;4727.79411764706;4335.51470588235;4192.35294117647;4710.85294117647;3401.47058823529;2187.51470588235;234.729523584605
-8632800;240300;3480.71264367816;4563.22988505747;3617.24137931034;3607.94252873563;4472.56896551724;3292.83908045977;1999.79885057471;200.256138989452
-8742600;138600;2875.55789473684;4239.04210526316;3035.81052631579;3038.38421052632;4223.28947368421;3098.01578947368;1899.73157894737;197.942126198501
-8689500;269550;2777.40782122905;4400.17877094972;2932.79329608939;2967.78770949721;4296.87709497207;2951.22346368715;1717.35754189944;197.035389840631
-8631000;175950;2320.38829787234;3902.61170212766;2385.47340425532;2440.96276595745;4161.93617021277;2954.38829787234;1733.71276595745;237.08381347155
-8757900;163800;2829.57591623037;4845.20942408377;2995.95811518325;3024.40314136126;4598.97382198953;3219.72251308901;1937.98952879581;200.073653328648
-8680050;114300;2472.64835164835;4215.50549450549;2607.98351648352;2633.02747252747;4164.58241758242;2802.53846153846;1635.68131868132;218.466936863962
-8603550;141750;2736.37172774869;4248.80628272251;2841.6387434555;2848.42408376963;4290.99476439791;2998.16753926702;1831.04712041885;240.184920077582
