latitude;longitude;band1;band2;band3;band4;band5;band6;band7;Value
-8631450;90450;3267.27218934911;4718.11834319527;3307.11834319527;3383.50887573965;4571.37869822485;3204.73964497041;2000.51479289941;236.709718040598
-8616600;189000;2883.30923694779;4315.95983935743;2856.0843373494;2992.31726907631;4443.12449799197;3272.83935742972;1974.39759036145;232.877299221127
-8608050;160650;2354.3179916318;3739.16317991632;2253.79079497908;2411.92050209205;4205.33472803347;3288.19665271967;1984.26359832636;235.697399384215
-8635500;136800;3115.69545454545;4512.32272727273;3115.20909090909;3229.26363636364;4551.20454545455;3334.52272727273;2103.28181818182;232.495825886801
-8627850;240750;3657.16097560976;4672.76097560976;3731.64390243902;3773.95609756098;4501.60487804878;3188.77073170732;1909.03902439024;212.635343959921
-8607150;54000;3570.64655172414;4646.05172413793;3689.06896551724;3710.79310344828;4513.01724137931;3238.68103448276;1999.93103448276;203.401513128776
-8579250;180000;3445.27319587629;4704.98969072165;3427.18556701031;3546.85051546392;4653.83505154639;3451.43298969072;2180.10824742268;231.037084435547
-8636400;122850;3457.91878172589;4858.67005076142;3443.19289340102;3559.55329949239;4807.15228426396;3547.10659898477;2253.21827411168;238.045220048241
-8661150;170100;3771.6511627907;4818.99418604651;3834.08720930233;3900.97093023256;4648.51162790698;3463.41279069767;2103.22674418605;197.310343201918
-8654850;182250;3720.25595238095;4726.57142857143;3785.64285714286;3846.16071428571;4529.9880952381;3340.91666666667;2020.39880952381;197.962684617294
-8603550;175050;2908.03896103896;4171.96536796537;2853.16017316017;2990.46753246753;4262.65800865801;3209.34199134199;2029.70995670996;233.954638857827
-8639550;162900;2674.86425339366;4188.03619909502;2713.23981900453;2803.14932126697;4231.592760181;2950.76470588235;1775.58823529412;231.91847686054
-8736300;265950;3777.11585365854;4793.76219512195;3890.70731707317;3924.99390243902;4642.40853658537;3350.92073170732;2074.75;199.946575862984
-8622000;209250;2936.61603375527;4307.1223628692;2990.11392405063;3074.5864978903;4326.97890295359;3097.27426160338;1895.42616033755;217.875240589613
-8643600;205200;3005.23245614035;4559.77192982456;3073.30263157895;3174.1798245614;4481.01315789474;3249.81578947368;1957.9298245614;199.977670897232
-8724600;272250;3412.71348314607;4544.5393258427;3523.43820224719;3575.12921348315;4299.66292134831;3086.02808988764;1902.71348314607;198.501073277276
-8707950;166500;3318.61290322581;4387.41397849462;3432.10215053763;3464.88172043011;4345.61290322581;3189.25268817204;1942.74731182796;196.883719471835
-8716500;153900;3489.08426966292;4586.93820224719;3605.65168539326;3640.82584269663;4456.93820224719;3351.04494382022;2053.61797752809;195.496625355377
-8646750;88650;3267.0652173913;4744.35326086957;3258.92934782609;3371.8097826087;4690.03260869565;3428.52173913043;2166.78260869565;238.399420909912
-8657100;216900;3457.22459893048;4573.89304812834;3563.66844919786;3601.81818181818;4446.08556149733;3220.79679144385;1931.67379679144;196.34923663235
-8727300;263700;3644.00571428571;4874.94857142857;3782.63428571429;3808.34857142857;4628.66857142857;3336.48;2004.50285714286;196.227131211161
-8719200;128250;3759.57738095238;4768.56547619048;3837.23214285714;3895.8869047619;4597.29761904762;3430.63095238095;2119.47023809524;197.472948066622
-8616600;167850;2116.28979591837;3332.20816326531;1999.01224489796;2161.29387755102;3564.8693877551;2810.94285714286;1785.77959183673;234.128044726664
-8680050;134100;2970.65174129353;4388.62189054726;3051.20895522388;3115.54228855721;4325.62189054726;3066.90547263682;1896.86069651741;214.340458101943
-8711100;245700;3404.58602150538;4771.82795698925;3551.51075268817;3571.64516129032;4593.89247311828;3324.13440860215;1992.99462365591;196.428877494083
