latitude;longitude;band1;band2;band3;band4;band5;band6;band7;Value
-8707050;297000;2750.04444444444;2996.67111111111;2839.31555555556;2893.91555555556;2853.59111111111;2173.77333333333;1413.61333333333;201.420490578613
-8747550;219150;3044.97747747748;4178.57207207207;3122.21171171171;3181.20720720721;4015.38738738739;2947.86036036036;1820.33783783784;200.762573156393
-8617950;149850;2822.32549019608;4293.11764705882;2738.30588235294;2894.21960784314;4435.39215686274;3156.56078431373;1930.07450980392;242.839301870547
-8720100;121050;3859.79428571429;4792.46857142857;3858.02285714286;3947.44;4652.68;3501.82857142857;2189.90857142857;222.971797247322
-8676450;103500;2839.26086956522;3881.87391304348;2760.8347826087;2850.77391304348;4162.6347826087;3072.22608695652;1896.94782608696;243.544865869145
-8737200;148050;3381.80184331797;4595.47926267281;3438.16589861751;3502.47004608295;4479.94930875576;3378.08755760369;2117.95391705069;206.890105415559
-8595000;75150;3288.64084507042;4561.72535211268;3361.17605633803;3410.07746478873;4406.7676056338;3076.89436619718;1870.16197183099;223.978866713876
-8666550;221850;3149.02272727273;4292.7;3200.87727272727;3270.71363636364;4250.19090909091;3076.96363636364;1860.85909090909;209.568843361715
-8646300;136800;2750.20647773279;4317.80971659919;2728.48582995951;2859.09311740891;4388.06477732794;3109.46558704453;1854.63562753036;237.244766177007
-8730450;156150;3418.02803738318;4691.15420560748;3473.1308411215;3549.47663551402;4596.52803738318;3463.44392523364;2143.34112149533;203.194697893663
-8725500;120150;3563.06806282723;4478.03664921466;3609.14659685864;3665.41884816754;4370.30890052356;3320.26178010471;2066.74869109948;205.3163929996
-8694000;210150;3170.32535885167;4401.91387559809;3227.19138755981;3294.30622009569;4306.34449760766;3186.98564593301;1950.31578947368;202.895281528054
-8721900;155700;3134.85148514851;4379.68811881188;3218.58415841584;3267.9702970297;4346.97524752475;3187.38613861386;1967.09405940594;208.182058226016
-8595000;155250;2352.00357142857;3824.28214285714;2262.42142857143;2421.25714285714;4051.325;2948.78928571429;1758.48571428571;239.19608824828
-8613000;118350;3241.14864864865;4630.3018018018;3176.4009009009;3323.93243243243;4569.95945945946;3288.48198198198;2009.27477477477;238.453812405233
-8693100;283950;3248.95693779904;3915.52631578947;3292.22009569378;3367.63157894737;3761.81818181818;2718.13875598086;1690.05263157895;202.384756649051
-8610750;228600;2865.82706766917;4205.03383458647;2848.69172932331;2957.33082706767;4261.93233082707;3073.46616541353;1817.85714285714;233.861169551355
